"ID";"SHOWS";"QUESTION_ID";"MEETING_ID";"VOTING_INFO";"VOTING_SHORT";"VOTE_DATE";"VOTE";"SYS_ID"
"62729";"Susilaikė";"31307";"40489531";"Kęstutis Nėnius";"Kęstutis Nėnius";"2015-05-28 15:24:21";"Susilaikė";"2"
"62730";"Susilaikė";"31307";"40489531";"Artur Liudkovski";"Artur Liudkovski";"2015-05-28 15:24:21";"Susilaikė";"2"
"62731";"Susilaikė";"31307";"40489531";"Žilvinas Šilgalis";"Žilvinas Šilgalis";"2015-05-28 15:24:21";"Susilaikė";"2"
"62732";"Susilaikė";"31307";"40489531";"Algis Čaplikas";"Algis Čaplikas";"2015-05-28 15:24:21";"Susilaikė";"2"
"62733";"Susilaikė";"31307";"40489531";"Miroslavas Monkevičius";"Miroslavas Monkevičius";"2015-05-28 15:24:21";"Susilaikė";"2"
"62734";"Susilaikė";"31307";"40489531";"Zbigniev Maciejevski";"Zbigniev Maciejevski";"2015-05-28 15:24:21";"Susilaikė";"2"
"62735";"Susilaikė";"31307";"40489531";"Edita Tamošiūnaitė";"Edita Tamošiūnaitė";"2015-05-28 15:24:21";"Susilaikė";"2"
"62736";"Už";"31310";"40489531";"Šimašius";"Šimašius";"2015-05-28 15:38:18";"Už";"1"
"62737";"Už";"31325";"40489531";"Šimašius";"Šimašius";"2015-05-28 15:40:44";"Už";"1"
"62738";"Už";"31321";"40489531";"Šimašius";"Šimašius";"2015-05-28 16:30:34";"Už";"1"
"62739";"Už";"31326";"40489531";"Vidmantas Martikonis";"Vidmantas Martikonis";"2015-05-28 16:54:08";"Už";"1"
"62740";"Už";"31326";"40489531";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-05-28 16:54:08";"Už";"1"
"62741";"Už";"31326";"40489531";"Gediminas Rudžionis";"Gediminas Rudžionis";"2015-05-28 16:54:08";"Už";"1"
"62742";"Už";"31326";"40489531";"Vaidas Kukarėnas";"Vaidas Kukarėnas";"2015-05-28 16:54:08";"Už";"1"
"62743";"Už";"31326";"40489531";"Linas Kvedaravičius";"Linas Kvedaravičius";"2015-05-28 16:54:08";"Už";"1"
"62744";"Už";"31326";"40489531";"Vytautas Mitalas";"Vytautas Mitalas";"2015-05-28 16:54:08";"Už";"1"
"62745";"Už";"31326";"40489531";"Valdas Benkunskas";"Valdas Benkunskas";"2015-05-28 16:54:08";"Už";"1"
"62746";"Už";"31326";"40489531";"Skirmantas Tumelis";"Skirmantas Tumelis";"2015-05-28 16:54:08";"Už";"1"
"62747";"Už";"31326";"40489531";"Violeta Podolskaitė";"Violeta Podolskaitė";"2015-05-28 16:54:08";"Už";"1"
"62748";"Už";"31326";"40489531";"Gediminas Storpirštis";"Gediminas Storpirštis";"2015-05-28 16:54:08";"Už";"1"
"62749";"Už";"31326";"40489531";"Juozas Imbrasas";"Juozas Imbrasas";"2015-05-28 16:54:08";"Už";"1"
"62750";"Už";"31326";"40489531";"Arūnas Šikšta";"Arūnas Šikšta";"2015-05-28 16:54:08";"Už";"1"
"62751";"Už";"31326";"40489531";"Auksė Kontrimienė";"Auksė Kontrimienė";"2015-05-28 16:54:08";"Už";"1"
"62752";"Už";"31326";"40489531";"Juozas Olekas";"Juozas Olekas";"2015-05-28 16:54:08";"Už";"1"
"62753";"Už";"31326";"40489531";"Darius Kuolys";"Darius Kuolys";"2015-05-28 16:54:08";"Už";"1"
"62754";"Už";"31326";"40489531";"Gintautas Paluckas";"Gintautas Paluckas";"2015-05-28 16:54:08";"Už";"1"
"62755";"Už";"31326";"40489531";"Remigijus Šimašius";"Remigijus Šimašius";"2015-05-28 16:54:08";"Už";"1"
"62756";"Už";"31326";"40489531";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-05-28 16:54:08";"Už";"1"
"62757";"Už";"31326";"40489531";"Vidas Urbonavičius";"Vidas Urbonavičius";"2015-05-28 16:54:08";"Už";"1"
"62758";"Už";"31326";"40489531";"Justina Kašėtienė";"Justina Kašėtienė";"2015-05-28 16:54:08";"Už";"1"
"62759";"Už";"31326";"40489531";"Audronis Imbrasas";"Audronis Imbrasas";"2015-05-28 16:54:08";"Už";"1"
"62760";"Už";"31326";"40489531";"Andrius Katinas";"Andrius Katinas";"2015-05-28 16:54:08";"Už";"1"
"62761";"Už";"31326";"40489531";"Gediminas Švilpa";"Gediminas Švilpa";"2015-05-28 16:54:08";"Už";"1"
"62762";"Už";"31326";"40489531";"Rimas Andrikis";"Rimas Andrikis";"2015-05-28 16:54:08";"Už";"1"
"62763";"Už";"31326";"40489531";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-05-28 16:54:08";"Už";"1"
"62764";"Už";"31326";"40489531";"Rita Balčiūnienė";"Rita Balčiūnienė";"2015-05-28 16:54:08";"Už";"1"
"62765";"Už";"31326";"40489531";"Adomas Bužinskas";"Adomas Bužinskas";"2015-05-28 16:54:08";"Už";"1"
"62766";"Už";"31326";"40489531";"Paulė Kuzmickienė";"Paulė Kuzmickienė";"2015-05-28 16:54:08";"Už";"1"
"62767";"Už";"31326";"40489531";"Šarūnas Skučas";"Šarūnas Skučas";"2015-05-28 16:54:08";"Už";"1"
"62768";"Už";"31326";"40489531";"Mark Harold";"Mark Harold";"2015-05-28 16:54:08";"Už";"1"
"62769";"Prieš";"31326";"40489531";"Gžegož Sakson";"Gžegož Sakson";"2015-05-28 16:54:08";"Prieš";"3"
"62770";"Prieš";"31326";"40489531";"Artur Liudkovski";"Artur Liudkovski";"2015-05-28 16:54:08";"Prieš";"3"
"62771";"Prieš";"31326";"40489531";"Jaroslav Kaminski";"Jaroslav Kaminski";"2015-05-28 16:54:08";"Prieš";"3"
"62772";"Prieš";"31326";"40489531";"Romualda Poševeckaja";"Romualda Poševeckaja";"2015-05-28 16:54:08";"Prieš";"3"
"62773";"Prieš";"31326";"40489531";"Zbigniev Maciejevski";"Zbigniev Maciejevski";"2015-05-28 16:54:08";"Prieš";"3"
"62774";"Prieš";"31326";"40489531";"Artūras Zuokas";"Artūras Zuokas";"2015-05-28 16:54:08";"Prieš";"3"
"62775";"Prieš";"31326";"40489531";"Renata Cytacka";"Renata Cytacka";"2015-05-28 16:54:08";"Prieš";"3"
"62776";"Prieš";"31326";"40489531";"Edita Tamošiūnaitė";"Edita Tamošiūnaitė";"2015-05-28 16:54:08";"Prieš";"3"
"62777";"Susilaikė";"31326";"40489531";"Kęstutis Nėnius";"Kęstutis Nėnius";"2015-05-28 16:54:08";"Susilaikė";"2"
"62778";"Susilaikė";"31326";"40489531";"Marius Skarupskas";"Marius Skarupskas";"2015-05-28 16:54:08";"Susilaikė";"2"
"62779";"Susilaikė";"31326";"40489531";"Mykolas Majauskas";"Mykolas Majauskas";"2015-05-28 16:54:08";"Susilaikė";"2"
"62780";"Susilaikė";"31326";"40489531";"Žilvinas Šilgalis";"Žilvinas Šilgalis";"2015-05-28 16:54:08";"Susilaikė";"2"
"62781";"Susilaikė";"31326";"40489531";"Algis Čaplikas";"Algis Čaplikas";"2015-05-28 16:54:08";"Susilaikė";"2"
"62782";"Susilaikė";"31326";"40489531";"Miroslavas Monkevičius";"Miroslavas Monkevičius";"2015-05-28 16:54:08";"Susilaikė";"2"
"62783";"Susilaikė";"31326";"40489531";"Aldona Šventickienė";"Aldona Šventickienė";"2015-05-28 16:54:08";"Susilaikė";"2"
"62784";"Už";"31323";"40489531";"Vidmantas Martikonis";"Vidmantas Martikonis";"2015-05-28 17:34:15";"Už";"1"
"62785";"Už";"31323";"40489531";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-05-28 17:34:15";"Už";"1"
"62786";"Už";"31323";"40489531";"Gediminas Rudžionis";"Gediminas Rudžionis";"2015-05-28 17:34:15";"Už";"1"
"62787";"Už";"31323";"40489531";"Vaidas Kukarėnas";"Vaidas Kukarėnas";"2015-05-28 17:34:15";"Už";"1"
"62788";"Už";"31323";"40489531";"Linas Kvedaravičius";"Linas Kvedaravičius";"2015-05-28 17:34:15";"Už";"1"
"62789";"Už";"31323";"40489531";"Vytautas Mitalas";"Vytautas Mitalas";"2015-05-28 17:34:15";"Už";"1"
"62790";"Už";"31323";"40489531";"Valdas Benkunskas";"Valdas Benkunskas";"2015-05-28 17:34:15";"Už";"1"
"62791";"Už";"31323";"40489531";"Skirmantas Tumelis";"Skirmantas Tumelis";"2015-05-28 17:34:15";"Už";"1"
"62792";"Už";"31323";"40489531";"Violeta Podolskaitė";"Violeta Podolskaitė";"2015-05-28 17:34:15";"Už";"1"
"62793";"Už";"31323";"40489531";"Gediminas Storpirštis";"Gediminas Storpirštis";"2015-05-28 17:34:15";"Už";"1"
"62794";"Už";"31323";"40489531";"Juozas Imbrasas";"Juozas Imbrasas";"2015-05-28 17:34:15";"Už";"1"
"62795";"Už";"31323";"40489531";"Arūnas Šikšta";"Arūnas Šikšta";"2015-05-28 17:34:15";"Už";"1"
"62796";"Už";"31323";"40489531";"Mykolas Majauskas";"Mykolas Majauskas";"2015-05-28 17:34:15";"Už";"1"
"62797";"Už";"31323";"40489531";"Darius Kuolys";"Darius Kuolys";"2015-05-28 17:34:15";"Už";"1"
"62798";"Už";"31323";"40489531";"Remigijus Šimašius";"Remigijus Šimašius";"2015-05-28 17:34:15";"Už";"1"
"62799";"Už";"31323";"40489531";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-05-28 17:34:15";"Už";"1"
"62800";"Už";"31323";"40489531";"Vidas Urbonavičius";"Vidas Urbonavičius";"2015-05-28 17:34:15";"Už";"1"
"62801";"Už";"31323";"40489531";"Justina Kašėtienė";"Justina Kašėtienė";"2015-05-28 17:34:15";"Už";"1"
"62802";"Už";"31323";"40489531";"Audronis Imbrasas";"Audronis Imbrasas";"2015-05-28 17:34:15";"Už";"1"
"62803";"Už";"31323";"40489531";"Andrius Katinas";"Andrius Katinas";"2015-05-28 17:34:15";"Už";"1"
"62804";"Už";"31323";"40489531";"Gediminas Švilpa";"Gediminas Švilpa";"2015-05-28 17:34:15";"Už";"1"
"62805";"Už";"31323";"40489531";"Rimas Andrikis";"Rimas Andrikis";"2015-05-28 17:34:15";"Už";"1"
"62806";"Už";"31323";"40489531";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-05-28 17:34:15";"Už";"1"
"62807";"Už";"31323";"40489531";"Rita Balčiūnienė";"Rita Balčiūnienė";"2015-05-28 17:34:15";"Už";"1"
"62808";"Už";"31323";"40489531";"Adomas Bužinskas";"Adomas Bužinskas";"2015-05-28 17:34:15";"Už";"1"
"62809";"Už";"31323";"40489531";"Paulė Kuzmickienė";"Paulė Kuzmickienė";"2015-05-28 17:34:15";"Už";"1"
"62810";"Už";"31323";"40489531";"Šarūnas Skučas";"Šarūnas Skučas";"2015-05-28 17:34:15";"Už";"1"
"62811";"Už";"31323";"40489531";"Mark Harold";"Mark Harold";"2015-05-28 17:34:15";"Už";"1"
"62812";"Prieš";"31323";"40489531";"Auksė Kontrimienė";"Auksė Kontrimienė";"2015-05-28 17:34:15";"Prieš";"3"
"62813";"Prieš";"31323";"40489531";"Marius Skarupskas";"Marius Skarupskas";"2015-05-28 17:34:15";"Prieš";"3"
"62814";"Prieš";"31323";"40489531";"Juozas Olekas";"Juozas Olekas";"2015-05-28 17:34:15";"Prieš";"3"
"62815";"Prieš";"31323";"40489531";"Jaroslav Kaminski";"Jaroslav Kaminski";"2015-05-28 17:34:15";"Prieš";"3"
"62816";"Prieš";"31323";"40489531";"Žilvinas Šilgalis";"Žilvinas Šilgalis";"2015-05-28 17:34:15";"Prieš";"3"
"62817";"Prieš";"31323";"40489531";"Gintautas Paluckas";"Gintautas Paluckas";"2015-05-28 17:34:15";"Prieš";"3"
"62818";"Prieš";"31323";"40489531";"Algis Čaplikas";"Algis Čaplikas";"2015-05-28 17:34:15";"Prieš";"3"
"62819";"Prieš";"31323";"40489531";"Miroslavas Monkevičius";"Miroslavas Monkevičius";"2015-05-28 17:34:15";"Prieš";"3"
"62820";"Prieš";"31323";"40489531";"Romualda Poševeckaja";"Romualda Poševeckaja";"2015-05-28 17:34:15";"Prieš";"3"
"62821";"Prieš";"31323";"40489531";"Aldona Šventickienė";"Aldona Šventickienė";"2015-05-28 17:34:15";"Prieš";"3"
"62822";"Prieš";"31323";"40489531";"Renata Cytacka";"Renata Cytacka";"2015-05-28 17:34:15";"Prieš";"3"
"62823";"Prieš";"31323";"40489531";"Edita Tamošiūnaitė";"Edita Tamošiūnaitė";"2015-05-28 17:34:15";"Prieš";"3"
"62824";"Susilaikė";"31323";"40489531";"Kęstutis Nėnius";"Kęstutis Nėnius";"2015-05-28 17:34:15";"Susilaikė";"2"
"62825";"Susilaikė";"31323";"40489531";"Artur Liudkovski";"Artur Liudkovski";"2015-05-28 17:34:15";"Susilaikė";"2"
"62826";"Susilaikė";"31323";"40489531";"Zbigniev Maciejevski";"Zbigniev Maciejevski";"2015-05-28 17:34:15";"Susilaikė";"2"
"62827";"Susilaikė";"31323";"40489531";"Liutauras Stoškus";"Liutauras Stoškus";"2015-05-28 17:34:15";"Susilaikė";"2"
"62828";"Už";"31324";"40489531";"Rimas Andrikis";"Rimas Andrikis";"2015-05-28 17:47:56";"Už";"1"
"62829";"Už";"31324";"40489531";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-05-28 17:47:56";"Už";"1"
"62830";"Už";"31324";"40489531";"Rita Balčiūnienė";"Rita Balčiūnienė";"2015-05-28 17:47:56";"Už";"1"
"62831";"Už";"31324";"40489531";"Valdas Benkunskas";"Valdas Benkunskas";"2015-05-28 17:47:56";"Už";"1"
"62832";"Už";"31324";"40489531";"Adomas Bužinskas";"Adomas Bužinskas";"2015-05-28 17:47:56";"Už";"1"
"62833";"Už";"31324";"40489531";"Mark Harold";"Mark Harold";"2015-05-28 17:47:56";"Už";"1"
"62834";"Už";"31324";"40489531";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-05-28 17:47:56";"Už";"1"
"62835";"Už";"31324";"40489531";"Juozas Imbrasas";"Juozas Imbrasas";"2015-05-28 17:47:56";"Už";"1"
"62836";"Už";"31324";"40489531";"Justina Kašėtienė";"Justina Kašėtienė";"2015-05-28 17:47:56";"Už";"1"
"62837";"Už";"31324";"40489531";"Andrius Katinas";"Andrius Katinas";"2015-05-28 17:47:56";"Už";"1"
"62838";"Už";"31324";"40489531";"Vaidas Kukarėnas";"Vaidas Kukarėnas";"2015-05-28 17:47:56";"Už";"1"
"62839";"Už";"31324";"40489531";"Darius Kuolys";"Darius Kuolys";"2015-05-28 17:47:56";"Už";"1"
"62840";"Už";"31324";"40489531";"Linas Kvedaravičius";"Linas Kvedaravičius";"2015-05-28 17:47:56";"Už";"1"
"62841";"Už";"31324";"40489531";"Vytautas Mitalas";"Vytautas Mitalas";"2015-05-28 17:47:56";"Už";"1"
"62842";"Už";"31324";"40489531";"Violeta Podolskaitė";"Violeta Podolskaitė";"2015-05-28 17:47:56";"Už";"1"
"62843";"Už";"31324";"40489531";"Gediminas Rudžionis";"Gediminas Rudžionis";"2015-05-28 17:47:56";"Už";"1"
"62844";"Už";"31324";"40489531";"Arūnas Šikšta";"Arūnas Šikšta";"2015-05-28 17:47:56";"Už";"1"
"62845";"Už";"31324";"40489531";"Remigijus Šimašius";"Remigijus Šimašius";"2015-05-28 17:47:56";"Už";"1"
"62846";"Už";"31324";"40489531";"Gediminas Švilpa";"Gediminas Švilpa";"2015-05-28 17:47:56";"Už";"1"
"62847";"Už";"31324";"40489531";"Šarūnas Skučas";"Šarūnas Skučas";"2015-05-28 17:47:56";"Už";"1"
"62848";"Už";"31324";"40489531";"Gediminas Storpirštis";"Gediminas Storpirštis";"2015-05-28 17:47:56";"Už";"1"
"62849";"Už";"31324";"40489531";"Skirmantas Tumelis";"Skirmantas Tumelis";"2015-05-28 17:47:56";"Už";"1"
"62850";"Už";"31324";"40489531";"Vidas Urbonavičius";"Vidas Urbonavičius";"2015-05-28 17:47:56";"Už";"1"
"62851";"Prieš";"31324";"40489531";"Renata Cytacka";"Renata Cytacka";"2015-05-28 17:47:56";"Prieš";"3"
"62852";"Prieš";"31324";"40489531";"Jaroslav Kaminski";"Jaroslav Kaminski";"2015-05-28 17:47:56";"Prieš";"3"
"62853";"Prieš";"31324";"40489531";"Artur Liudkovski";"Artur Liudkovski";"2015-05-28 17:47:56";"Prieš";"3"
"62854";"Prieš";"31324";"40489531";"Zbigniev Maciejevski";"Zbigniev Maciejevski";"2015-05-28 17:47:56";"Prieš";"3"
"62855";"Prieš";"31324";"40489531";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-05-28 17:47:56";"Prieš";"3"
"62856";"Prieš";"31324";"40489531";"Romualda Poševeckaja";"Romualda Poševeckaja";"2015-05-28 17:47:56";"Prieš";"3"
"62857";"Prieš";"31324";"40489531";"Gžegož Sakson";"Gžegož Sakson";"2015-05-28 17:47:56";"Prieš";"3"
"62858";"Prieš";"31324";"40489531";"Edita Tamošiūnaitė";"Edita Tamošiūnaitė";"2015-05-28 17:47:56";"Prieš";"3"
"62859";"Prieš";"31324";"40489531";"Artūras Zuokas";"Artūras Zuokas";"2015-05-28 17:47:56";"Prieš";"3"
"62860";"Susilaikė";"31324";"40489531";"Algis Čaplikas";"Algis Čaplikas";"2015-05-28 17:47:56";"Susilaikė";"2"
"62861";"Susilaikė";"31324";"40489531";"Miroslavas Monkevičius";"Miroslavas Monkevičius";"2015-05-28 17:47:56";"Susilaikė";"2"
"62862";"Susilaikė";"31324";"40489531";"Kęstutis Nėnius";"Kęstutis Nėnius";"2015-05-28 17:47:56";"Susilaikė";"2"
"62863";"Susilaikė";"31324";"40489531";"Žilvinas Šilgalis";"Žilvinas Šilgalis";"2015-05-28 17:47:56";"Susilaikė";"2"
"62864";"Susilaikė";"31324";"40489531";"Liutauras Stoškus";"Liutauras Stoškus";"2015-05-28 17:47:56";"Susilaikė";"2"
"62865";"Už";"31327";"40489531";"Vidmantas Martikonis";"Vidmantas Martikonis";"2015-05-28 17:50:16";"Už";"1"
"62866";"Už";"31327";"40489531";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-05-28 17:50:16";"Už";"1"
"62867";"Už";"31327";"40489531";"Gediminas Rudžionis";"Gediminas Rudžionis";"2015-05-28 17:50:16";"Už";"1"
"62868";"Už";"31327";"40489531";"Gžegož Sakson";"Gžegož Sakson";"2015-05-28 17:50:16";"Už";"1"
"62869";"Už";"31327";"40489531";"Vaidas Kukarėnas";"Vaidas Kukarėnas";"2015-05-28 17:50:16";"Už";"1"
"62870";"Už";"31327";"40489531";"Linas Kvedaravičius";"Linas Kvedaravičius";"2015-05-28 17:50:16";"Už";"1"
"62871";"Už";"31327";"40489531";"Vytautas Mitalas";"Vytautas Mitalas";"2015-05-28 17:50:16";"Už";"1"
"62872";"Už";"31327";"40489531";"Kęstutis Nėnius";"Kęstutis Nėnius";"2015-05-28 17:50:16";"Už";"1"
"62873";"Už";"31327";"40489531";"Valdas Benkunskas";"Valdas Benkunskas";"2015-05-28 17:50:16";"Už";"1"
"62874";"Už";"31327";"40489531";"Skirmantas Tumelis";"Skirmantas Tumelis";"2015-05-28 17:50:16";"Už";"1"
"62875";"Už";"31327";"40489531";"Violeta Podolskaitė";"Violeta Podolskaitė";"2015-05-28 17:50:16";"Už";"1"
"62876";"Už";"31327";"40489531";"Gediminas Storpirštis";"Gediminas Storpirštis";"2015-05-28 17:50:16";"Už";"1"
"62877";"Už";"31327";"40489531";"Artur Liudkovski";"Artur Liudkovski";"2015-05-28 17:50:16";"Už";"1"
"62878";"Už";"31327";"40489531";"Juozas Imbrasas";"Juozas Imbrasas";"2015-05-28 17:50:16";"Už";"1"
"62879";"Už";"31327";"40489531";"Arūnas Šikšta";"Arūnas Šikšta";"2015-05-28 17:50:16";"Už";"1"
"62880";"Už";"31327";"40489531";"Auksė Kontrimienė";"Auksė Kontrimienė";"2015-05-28 17:50:16";"Už";"1"
"62881";"Už";"31327";"40489531";"Marius Skarupskas";"Marius Skarupskas";"2015-05-28 17:50:16";"Už";"1"
"62882";"Už";"31327";"40489531";"Juozas Olekas";"Juozas Olekas";"2015-05-28 17:50:16";"Už";"1"
"62883";"Už";"31327";"40489531";"Darius Kuolys";"Darius Kuolys";"2015-05-28 17:50:16";"Už";"1"
"62884";"Už";"31327";"40489531";"Jaroslav Kaminski";"Jaroslav Kaminski";"2015-05-28 17:50:16";"Už";"1"
"62885";"Už";"31327";"40489531";"Žilvinas Šilgalis";"Žilvinas Šilgalis";"2015-05-28 17:50:16";"Už";"1"
"62886";"Už";"31327";"40489531";"Gintautas Paluckas";"Gintautas Paluckas";"2015-05-28 17:50:16";"Už";"1"
"62887";"Už";"31327";"40489531";"Remigijus Šimašius";"Remigijus Šimašius";"2015-05-28 17:50:16";"Už";"1"
"62888";"Už";"31327";"40489531";"Algis Čaplikas";"Algis Čaplikas";"2015-05-28 17:50:16";"Už";"1"
"62889";"Už";"31327";"40489531";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-05-28 17:50:16";"Už";"1"
"62890";"Už";"31327";"40489531";"Vidas Urbonavičius";"Vidas Urbonavičius";"2015-05-28 17:50:16";"Už";"1"
"62891";"Už";"31327";"40489531";"Zbigniev Maciejevski";"Zbigniev Maciejevski";"2015-05-28 17:50:16";"Už";"1"
"62892";"Už";"31327";"40489531";"Justina Kašėtienė";"Justina Kašėtienė";"2015-05-28 17:50:16";"Už";"1"
"62893";"Už";"31327";"40489531";"Audronis Imbrasas";"Audronis Imbrasas";"2015-05-28 17:50:16";"Už";"1"
"62894";"Už";"31327";"40489531";"Andrius Katinas";"Andrius Katinas";"2015-05-28 17:50:16";"Už";"1"
"62895";"Už";"31327";"40489531";"Gediminas Švilpa";"Gediminas Švilpa";"2015-05-28 17:50:16";"Už";"1"
"62896";"Už";"31327";"40489531";"Rimas Andrikis";"Rimas Andrikis";"2015-05-28 17:50:16";"Už";"1"
"62897";"Už";"31327";"40489531";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-05-28 17:50:16";"Už";"1"
"62898";"Už";"31327";"40489531";"Rita Balčiūnienė";"Rita Balčiūnienė";"2015-05-28 17:50:16";"Už";"1"
"62899";"Už";"31327";"40489531";"Adomas Bužinskas";"Adomas Bužinskas";"2015-05-28 17:50:16";"Už";"1"
"62900";"Už";"31327";"40489531";"Šarūnas Skučas";"Šarūnas Skučas";"2015-05-28 17:50:16";"Už";"1"
"62901";"Už";"31327";"40489531";"Mark Harold";"Mark Harold";"2015-05-28 17:50:16";"Už";"1"
"62902";"Už";"31327";"40489531";"Liutauras Stoškus";"Liutauras Stoškus";"2015-05-28 17:50:16";"Už";"1"
"62903";"Už";"31327";"40489531";"Edita Tamošiūnaitė";"Edita Tamošiūnaitė";"2015-05-28 17:50:16";"Už";"1"
"62904";"Prieš";"31327";"40489531";"Romualda Poševeckaja";"Romualda Poševeckaja";"2015-05-28 17:50:16";"Prieš";"3"
"62905";"Susilaikė";"31327";"40489531";"Miroslavas Monkevičius";"Miroslavas Monkevičius";"2015-05-28 17:50:16";"Susilaikė";"2"
"62906";"Už";"31328";"40489531";"Šimašius";"Šimašius";"2015-05-28 17:52:22";"Už";"1"
"62907";"Už";"31329";"40489531";"Vidmantas Martikonis";"Vidmantas Martikonis";"2015-05-28 17:59:24";"Už";"1"
"62908";"Už";"31329";"40489531";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-05-28 17:59:24";"Už";"1"
"62909";"Už";"31329";"40489531";"Gediminas Rudžionis";"Gediminas Rudžionis";"2015-05-28 17:59:24";"Už";"1"
"62910";"Už";"31329";"40489531";"Vaidas Kukarėnas";"Vaidas Kukarėnas";"2015-05-28 17:59:24";"Už";"1"
"62911";"Už";"31329";"40489531";"Linas Kvedaravičius";"Linas Kvedaravičius";"2015-05-28 17:59:24";"Už";"1"
"62912";"Už";"31329";"40489531";"Vytautas Mitalas";"Vytautas Mitalas";"2015-05-28 17:59:24";"Už";"1"
"62913";"Už";"31329";"40489531";"Skirmantas Tumelis";"Skirmantas Tumelis";"2015-05-28 17:59:24";"Už";"1"
"62914";"Už";"31329";"40489531";"Gediminas Storpirštis";"Gediminas Storpirštis";"2015-05-28 17:59:24";"Už";"1"
"62915";"Už";"31329";"40489531";"Juozas Imbrasas";"Juozas Imbrasas";"2015-05-28 17:59:24";"Už";"1"
"62916";"Už";"31329";"40489531";"Arūnas Šikšta";"Arūnas Šikšta";"2015-05-28 17:59:24";"Už";"1"
"62917";"Už";"31329";"40489531";"Auksė Kontrimienė";"Auksė Kontrimienė";"2015-05-28 17:59:24";"Už";"1"
"62918";"Už";"31329";"40489531";"Marius Skarupskas";"Marius Skarupskas";"2015-05-28 17:59:24";"Už";"1"
"62919";"Už";"31329";"40489531";"Juozas Olekas";"Juozas Olekas";"2015-05-28 17:59:24";"Už";"1"
"62920";"Už";"31329";"40489531";"Darius Kuolys";"Darius Kuolys";"2015-05-28 17:59:24";"Už";"1"
"62921";"Už";"31329";"40489531";"Gintautas Paluckas";"Gintautas Paluckas";"2015-05-28 17:59:24";"Už";"1"
"62922";"Už";"31329";"40489531";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-05-28 17:59:24";"Už";"1"
"62923";"Už";"31329";"40489531";"Justina Kašėtienė";"Justina Kašėtienė";"2015-05-28 17:59:24";"Už";"1"
"62924";"Už";"31329";"40489531";"Audronis Imbrasas";"Audronis Imbrasas";"2015-05-28 17:59:24";"Už";"1"
"62925";"Už";"31329";"40489531";"Andrius Katinas";"Andrius Katinas";"2015-05-28 17:59:24";"Už";"1"
"62926";"Už";"31329";"40489531";"Rimas Andrikis";"Rimas Andrikis";"2015-05-28 17:59:24";"Už";"1"
"62927";"Už";"31329";"40489531";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-05-28 17:59:24";"Už";"1"
"62928";"Už";"31329";"40489531";"Rita Balčiūnienė";"Rita Balčiūnienė";"2015-05-28 17:59:24";"Už";"1"
"62929";"Už";"31329";"40489531";"Šarūnas Skučas";"Šarūnas Skučas";"2015-05-28 17:59:24";"Už";"1"
"62930";"Už";"31329";"40489531";"Mark Harold";"Mark Harold";"2015-05-28 17:59:24";"Už";"1"
"62931";"Už";"31329";"40489531";"Liutauras Stoškus";"Liutauras Stoškus";"2015-05-28 17:59:24";"Už";"1"
"64442";"Už";"31379";"40639054";"Šimašius";"Šimašius";"2015-06-17 15:08:50";"Už";"1"
"64443";"Už";"31357";"40639054";"Vidmantas Martikonis";"Vidmantas Martikonis";"2015-06-17 14:57:26";"Už";"1"
"64444";"Už";"31357";"40639054";"Vaidotas Ilgius";"Vaidotas Ilgius";"2015-06-17 14:57:26";"Už";"1"
"64445";"Už";"31357";"40639054";"Juozas Imbrasas";"Juozas Imbrasas";"2015-06-17 14:57:26";"Už";"1"
"64446";"Už";"31357";"40639054";"Arūnas Šikšta";"Arūnas Šikšta";"2015-06-17 14:57:26";"Už";"1"
"64447";"Už";"31357";"40639054";"Vincas Jurgutis";"Vincas Jurgutis";"2015-06-17 14:57:26";"Už";"1"
"64448";"Už";"31357";"40639054";"Aušra Maldeikienė";"Aušra Maldeikienė";"2015-06-17 14:57:26";"Už";"1"
"64449";"Už";"31357";"40639054";"Andrius Katinas";"Andrius Katinas";"2015-06-17 14:57:26";"Už";"1"
"64450";"Už";"31357";"40639054";"Rimas Andrikis";"Rimas Andrikis";"2015-06-17 14:57:26";"Už";"1"
"64451";"Už";"31357";"40639054";"Aušrinė Armonaitė";"Aušrinė Armonaitė";"2015-06-17 14:57:26";"Už";"1"
"64452";"Už";"31357";"40639054";"Adomas Bužinskas";"Adomas Bužinskas";"2015-06-17 14:57:26";"Už";"1"
"64453";"Už";"31357";"40639054";"Mark Harold";"Mark Harold";"2015-06-17 14:57:26";"Už";"1"
